student_id,first_name,last_name,email,phone,gender,age,department_id,department,teacher_id,semester,cgpa,attendance,status,address,admission_year,created_at
S000652,Molly,Kane,student652@edupredict.com,03463265497,Female,25,DEP010,Economics,T00138,4,3.47,60.0,Inactive,"24763 Kari Cliff Suite 834, South Lisafort, MT 04802",2023.0,2026-08-08 12:39:32.035
S000653,Adrian,Suarez,student653@edupredict.com,03615667662,Male,22,DEP001,Computer Science,T00089,6,2.27,99.0,Active,"56881 Richardson Squares, Ashleystad, CA 39855",2025.0,2026-08-08 12:39:32.035
S000654,Taylor,Wilson,student654@edupredict.com,03170289590,Male,19,DEP003,Information Technology,T00220,6,3.04,87.0,Active,"749 Sanders Roads, East Kevin, PW 63087",2022.0,2026-08-08 12:39:32.036
S000655,Steven,Ellison,student655@edupredict.com,03170472979,Female,21,DEP010,Economics,T00224,8,2.38,57.0,Active,"313 Betty Ridges Suite 982, East Lauren, VT 17324",2021.0,2026-08-08 12:39:32.037
S000656,Cynthia,Lara,student656@edupredict.com,03744652681,Female,20,DEP008,Accounting,T00208,5,3.4,97.0,Active,"Unit 9694 Box 5872, DPO AE 00860",2026.0,2026-08-08 12:39:32.037
S000657,Michael,Lopez,student657@edupredict.com,03759605544,Female,22,DEP011,Marketing,T00246,2,2.98,93.0,Active,"8947 Webb Fields, New Anthonyville, NM 85536",2024.0,2026-08-08 12:39:32.038
S000658,Sharon,Roberson,student658@edupredict.com,03690931382,Female,23,DEP013,Electrical Engineering,T00273,3,2.67,77.0,Active,"409 Jason Bridge Apt. 778, Coreyfurt, MH 24629",2025.0,2026-08-08 12:39:32.039
S000659,Rebekah,Ortiz,student659@edupredict.com,03746265988,Male,20,DEP010,Economics,T00255,4,3.68,84.0,Active,"8669 Richards Hollow, West Mark, MO 88592",2022.0,2026-08-08 12:39:32.040
S000660,Tara,Knapp,student660@edupredict.com,03102603343,Female,23,DEP003,Information Technology,T00111,5,2.83,68.0,Active,"6177 Jose Corner Apt. 311, Jeanetteland, OR 21097",2022.0,2026-08-08 12:39:32.041
S000661,Michelle,Torres,student661@edupredict.com,03200938892,Male,21,DEP018,Physics,T00156,7,3.73,100.0,Active,"0870 Weiss Oval, Joshuaview, NH 30193",2024.0,2026-08-08 12:39:32.042
S000662,Sarah,Wright,student662@edupredict.com,03858475699,Female,18,DEP008,Accounting,T00191,7,2.64,85.0,Active,"6314 Rogers Forest, Wernerport, VT 69380",2023.0,2026-08-08 12:39:32.042
S000663,Jennifer,Merritt,student663@edupredict.com,03474714954,Male,26,DEP006,Cyber Security,T00229,3,2.04,68.0,Active,"25716 Laura Throughway, Aliciaport, AK 53385",2022.0,2026-08-08 12:39:32.043
S000664,Gregory,Sutton,student664@edupredict.com,03106522769,Male,26,DEP001,Computer Science,T00098,2,3.88,91.0,Active,"7741 Lopez Tunnel Apt. 772, New Sharonmouth, PA 88142",2025.0,2026-08-08 12:39:32.044
S000665,Christine,Schmidt,student665@edupredict.com,03513718050,Male,18,DEP003,Information Technology,T00099,2,2.31,97.0,Active,"161 Shannon Valley Suite 561, East Mariahshire, AS 65974",2022.0,2026-08-08 12:39:32.045
S000666,Jennifer,Allen,student666@edupredict.com,03687835411,Female,19,DEP005,Data Science,T00095,5,3.08,78.0,Active,"6110 Thomas Haven Apt. 624, South Brianport, AR 51878",2025.0,2026-08-08 12:39:32.045
S000667,Thomas,Smith,student667@edupredict.com,03963339586,Male,28,DEP005,Data Science,T00294,5,2.74,70.0,Active,"PSC 3477, Box 2153, APO AP 39108",2021.0,2026-08-08 12:39:32.046
S000668,Natalie,Reilly,student668@edupredict.com,03889805049,Male,18,DEP016,Architecture,T00118,8,2.54,78.0,Active,"Unit 3860 Box 7910, DPO AA 34860",2023.0,2026-08-08 12:39:32.046
S000669,Danielle,Moss,student669@edupredict.com,03734212653,Male,22,DEP015,Civil Engineering,T00250,1,3.41,85.0,Active,"Unit 8741 Box 1794, DPO AA 61457",2021.0,2026-08-08 12:39:32.046
S000670,Bianca,Wright,student670@edupredict.com,03414168551,Female,25,DEP020,Biology,T00159,8,3.8,69.0,Active,"8245 Lynn Mill, Jeffreyview, FL 57261",2026.0,2026-08-08 12:39:32.047
S000671,Pamela,Booker,student671@edupredict.com,03516661638,Male,26,DEP012,Management,T00289,8,3.52,79.0,Inactive,"8922 Miller Row Suite 267, Robertmouth, NM 57427",2024.0,2026-08-08 12:39:32.048
S000672,Christopher,Vasquez,student672@edupredict.com,03239099824,Female,23,DEP017,Mathematics,T00053,8,2.95,94.0,Inactive,"381 Teresa Cove Suite 349, New Keithchester, DC 85157",2022.0,2026-08-08 12:39:32.049
S000673,Patrick,Robles,student673@edupredict.com,03226677204,Female,28,DEP008,Accounting,T00217,8,3.86,68.0,Active,"07180 Stevens Prairie, Kimmouth, ND 27125",2021.0,2026-08-08 12:39:32.049
S000674,Heidi,Turner,student674@edupredict.com,03987011479,Male,27,DEP006,Cyber Security,T00190,4,3.91,62.0,Active,"5577 Wilson Burg, Carolinemouth, NY 94597",2025.0,2026-08-08 12:39:32.050
S000675,Tammy,Moore,student675@edupredict.com,03291028243,Male,21,DEP008,Accounting,T00186,8,2.11,70.0,Active,"933 Robertson Spurs, Connorstad, NJ 70567",2022.0,2026-08-08 12:39:32.051
S000676,Sharon,Rodriguez,student676@edupredict.com,03949135298,Female,23,DEP019,Chemistry,T00110,5,3.45,86.0,Active,"2141 Jasmine Lake Suite 950, Williamsview, HI 54435",2025.0,2026-08-08 12:39:32.052
S000677,Mary,Parker,student677@edupredict.com,03774882853,Female,21,DEP014,Mechanical Engineering,T00174,5,3.99,83.0,Active,"951 Justin Rue Suite 339, Potterberg, ND 30371",2022.0,2026-08-08 12:39:32.053
S000678,James,Bauer,student678@edupredict.com,03789982724,Male,26,DEP006,Cyber Security,T00029,6,3.91,65.0,Active,"88955 Russo Points Apt. 863, Smithchester, AL 94144",2021.0,2026-08-08 12:39:33.215
S000679,William,Evans,student679@edupredict.com,03659617948,Female,25,DEP014,Mechanical Engineering,T00257,7,2.83,58.0,Active,"7830 Renee Causeway Apt. 371, New Amandahaven, ID 01070",2021.0,2026-08-08 12:39:33.216
S000680,Grace,Jennings,student680@edupredict.com,03413406114,Male,25,DEP003,Information Technology,T00244,5,3.36,51.0,Active,"5599 Porter Circle Suite 464, West Alexanderside, SD 72616",2023.0,2026-08-08 12:39:33.217
S000681,Cynthia,Arnold,student681@edupredict.com,03811009755,Female,20,DEP020,Biology,T00203,4,3.67,68.0,Inactive,"3162 Lewis Island Apt. 189, Port Brendafort, CT 55484",2023.0,2026-08-08 12:39:33.218
S000682,Cheryl,Rose,student682@edupredict.com,03546529000,Female,19,DEP004,Artificial Intelligence,T00290,7,3.68,50.0,Active,"PSC 0554, Box 4339, APO AA 21120",2026.0,2026-08-08 12:39:33.218
S000683,Jeffrey,Davies,student683@edupredict.com,03516977360,Female,22,DEP019,Chemistry,T00110,5,2.13,87.0,Active,"561 Gordon Shoal Apt. 401, Jenniferchester, GA 61693",2023.0,2026-08-08 12:39:33.219
S000684,Brian,Neal,student684@edupredict.com,03547178845,Female,25,DEP013,Electrical Engineering,T00066,6,2.67,90.0,Active,"01705 Hernandez Harbors, Nelsonville, CT 86440",2022.0,2026-08-08 12:39:33.220
S000685,Gary,Weber,student685@edupredict.com,03867973802,Female,21,DEP004,Artificial Intelligence,T00285,5,3.25,63.0,Active,"07452 Karen Summit, Griffithfurt, CT 93538",2025.0,2026-08-08 12:39:33.220
S000686,Pamela,Hodge,student686@edupredict.com,03592889618,Female,20,DEP002,Software Engineering,T00212,6,3.26,81.0,Inactive,"0151 Ray Brooks, Lewischester, TX 88990",2024.0,2026-08-08 12:39:33.221
S000687,Amanda,Clements,student687@edupredict.com,03946018447,Male,23,DEP012,Management,T00266,5,2.68,86.0,Inactive,"965 Lisa Stream, West Gailshire, AK 71030",2021.0,2026-08-08 12:39:33.222
S000688,Pamela,Mullins,student688@edupredict.com,03208371033,Male,21,DEP003,Information Technology,T00017,2,2.37,83.0,Active,"969 Paul Flats Apt. 580, New Christina, HI 73701",2023.0,2026-08-08 12:39:33.223
S000689,Elizabeth,Zavala,student689@edupredict.com,03260844390,Male,25,DEP019,Chemistry,T00153,6,2.77,50.0,Active,"647 Herrera Ville Apt. 229, New Anthony, VI 16874",2026.0,2026-08-08 12:39:33.224
S000690,Samuel,Garcia,student690@edupredict.com,03719399177,Female,27,DEP019,Chemistry,T00004,3,3.88,66.0,Active,"974 Shepard Streets, Port Faith, LA 26310",2022.0,2026-08-08 12:39:33.225
S000691,Joe,Marsh,student691@edupredict.com,03837817876,Female,26,DEP002,Software Engineering,T00265,6,3.68,97.0,Active,"134 Davidson Highway Apt. 650, Mcgeeport, UT 42440",2022.0,2026-08-08 12:39:33.225
S000692,George,Peterson,student692@edupredict.com,03797989162,Male,23,DEP003,Information Technology,T00263,8,2.9,84.0,Active,"38093 Hernandez Passage Apt. 269, Port Amanda, NM 10556",2023.0,2026-08-08 12:39:33.226
S000693,Shirley,Hart,student693@edupredict.com,03143660255,Female,28,DEP001,Computer Science,T00089,2,3.24,98.0,Active,"76239 Douglas Fort, Lake Robin, GA 85533",2022.0,2026-08-08 12:39:33.227
S000694,Jordan,Hill,student694@edupredict.com,03815990241,Male,27,DEP006,Cyber Security,T00277,8,3.09,59.0,Active,"98165 Andrea Path Apt. 987, Ballland, FM 45563",2024.0,2026-08-08 12:39:33.228
S000695,Austin,Erickson,student695@edupredict.com,03615445846,Female,18,DEP007,Business Administration,T00298,6,3.02,64.0,Active,"Unit 5030 Box 4389, DPO AE 56148",2024.0,2026-08-08 12:39:33.228
S000696,Carol,Smith,student696@edupredict.com,03558512328,Female,21,DEP009,Finance,T00058,6,2.26,85.0,Active,"3191 Hughes Locks Apt. 767, Brownborough, MD 93771",2023.0,2026-08-08 12:39:33.229
S000697,Joseph,Huang,student697@edupredict.com,03694522596,Female,24,DEP006,Cyber Security,T00277,8,2.84,84.0,Active,"1951 Smith Skyway, Christineville, GA 84081",2026.0,2026-08-08 12:39:33.230
S000698,Miranda,Bishop,student698@edupredict.com,03576501272,Female,26,DEP012,Management,T00090,3,3.05,83.0,Active,"43436 Bates Rue, South Brian, MT 54482",2025.0,2026-08-08 12:39:33.230
S000699,Carol,Carter,student699@edupredict.com,03298612455,Male,25,DEP002,Software Engineering,T00136,8,3.34,88.0,Active,"825 Kevin Centers, New Brett, PA 67419",2023.0,2026-08-08 12:39:33.231
S000700,Jeremy,Terry,student700@edupredict.com,03881711146,Female,21,DEP017,Mathematics,T00161,5,2.98,76.0,Inactive,"104 Cummings Courts, Heatherburgh, DC 88365",2021.0,2026-08-08 12:39:33.232
S000701,Allison,Reyes,student701@edupredict.com,03322244388,Female,22,DEP017,Mathematics,T00108,7,3.8,89.0,Active,"0892 Jennifer Spur, Huffville, LA 31575",2021.0,2026-08-08 12:39:33.346
S000702,Veronica,Garcia,student702@edupredict.com,03906303103,Female,18,DEP010,Economics,T00134,6,3.83,67.0,Active,"USNV Perez, FPO AA 47753",2022.0,2026-08-08 12:39:33.346
S000703,Sandra,Watson,student703@edupredict.com,03888386953,Male,18,DEP004,Artificial Intelligence,T00070,8,2.85,67.0,Active,"29638 John Inlet Suite 957, Hollyhaven, WV 59750",2025.0,2026-08-08 12:39:33.347
S000704,Kenneth,Gardner,student704@edupredict.com,03733796103,Male,22,DEP020,Biology,T00019,6,3.85,64.0,Active,"17671 Lara Spring Apt. 056, Michelleton, WV 75765",2026.0,2026-08-08 12:39:33.348
S000705,Sarah,Bradley,student705@edupredict.com,03931681600,Female,22,DEP007,Business Administration,T00188,3,3.33,65.0,Active,"Unit 7052 Box 5007, DPO AP 94097",2025.0,2026-08-08 12:39:33.348
S000706,Nicole,Garcia,student706@edupredict.com,03167195108,Female,23,DEP011,Marketing,T00075,5,2.27,59.0,Active,"41246 Katherine Tunnel Apt. 501, Justinton, FL 41994",2021.0,2026-08-08 12:39:33.349
S000707,Ricky,Mendez,student707@edupredict.com,03991710633,Female,19,DEP001,Computer Science,T00253,1,3.02,51.0,Active,"154 Sanchez Hills Apt. 749, Vargasberg, AK 65152",2022.0,2026-08-08 12:39:33.350
S000708,Michelle,Gonzalez,student708@edupredict.com,03684568320,Female,28,DEP012,Management,T00180,8,2.77,90.0,Active,"9627 Erin Passage Apt. 790, North Jared, CT 77913",2024.0,2026-08-08 12:39:33.350
S000709,Brian,Keller,student709@edupredict.com,03635492772,Female,18,DEP002,Software Engineering,T00194,6,2.43,88.0,Active,"644 Miller Oval, Peterborough, NM 06289",2023.0,2026-08-08 12:39:33.351
S000710,Anthony,Hicks,student710@edupredict.com,03371693017,Male,26,DEP004,Artificial Intelligence,T00067,5,3.35,72.0,Active,"07484 Dennis Shoals Suite 768, Josehaven, NE 91717",2022.0,2026-08-08 12:39:33.352
S000711,Ronald,Miller,student711@edupredict.com,03941728752,Female,18,DEP012,Management,T00102,2,2.2,94.0,Inactive,"46012 Wilson Forges, Sierratown, NH 92266",2021.0,2026-08-08 12:39:33.353
S000712,Jeffrey,Gillespie,student712@edupredict.com,03124831435,Male,24,DEP004,Artificial Intelligence,T00260,2,2.85,96.0,Active,"107 Anderson Camp, South Tony, FL 73830",2026.0,2026-08-08 12:39:33.353
S000713,John,Harper,student713@edupredict.com,03727020834,Male,23,DEP017,Mathematics,T00137,7,3.23,57.0,Active,"97098 Kim Brooks, West Lisamouth, GA 36015",2024.0,2026-08-08 12:39:33.354
S000714,Jason,Nixon,student714@edupredict.com,03269565258,Male,19,DEP007,Business Administration,T00143,8,2.3,50.0,Active,"7102 Phillips Fords, Jonathanville, OH 03539",2021.0,2026-08-08 12:39:33.355
S000715,Ethan,Perez,student715@edupredict.com,03308362279,Female,25,DEP003,Information Technology,T00163,5,2.88,86.0,Inactive,"66032 Hayes Mews Suite 152, Amandaborough, LA 98112",2023.0,2026-08-08 12:39:33.356
S000716,Brian,Johnson,student716@edupredict.com,03535776207,Female,19,DEP012,Management,T00024,8,2.93,55.0,Active,"40853 Holland Crescent Apt. 936, Lauramouth, MD 79419",2022.0,2026-08-08 12:39:33.357
S000717,Connie,Ferguson,student717@edupredict.com,03725703766,Male,25,DEP006,Cyber Security,T00277,8,2.53,61.0,Active,"Unit 2321 Box 6555, DPO AA 19504",2022.0,2026-08-08 12:39:33.357
S000718,Summer,Kennedy,student718@edupredict.com,03936565038,Male,21,DEP013,Electrical Engineering,T00066,7,2.48,73.0,Active,"594 Rose Tunnel Apt. 270, Dylanchester, SC 26444",2024.0,2026-08-08 12:39:33.358
S000719,Heather,James,student719@edupredict.com,03563690083,Male,23,DEP014,Mechanical Engineering,T00003,4,2.84,72.0,Active,"7661 Snyder Alley, Timothyview, HI 68588",2025.0,2026-08-08 12:39:33.359
S000720,Brady,Robertson,student720@edupredict.com,03323588017,Male,23,DEP011,Marketing,T00181,2,2.31,58.0,Inactive,"0892 Jones Ferry, Williamschester, MA 01145",2021.0,2026-08-08 12:39:33.359
S000721,Crystal,Olson,student721@edupredict.com,03732923037,Female,19,DEP002,Software Engineering,T00096,5,3.53,57.0,Active,"782 Carter Radial, Port Pamelafort, GA 74983",2024.0,2026-08-08 12:39:33.360
S000722,Julia,Whitaker,student722@edupredict.com,03303059154,Female,22,DEP020,Biology,T00159,6,2.63,50.0,Active,"USCGC Rivera, FPO AE 55789",2021.0,2026-08-08 12:39:33.361
S000723,Gary,Horton,student723@edupredict.com,03959428646,Male,27,DEP007,Business Administration,T00298,5,2.29,85.0,Active,"007 Henderson Road Apt. 469, Anthonyberg, CT 68800",2025.0,2026-08-08 12:39:33.783
S000724,Donald,Parker,student724@edupredict.com,03542890140,Male,19,DEP004,Artificial Intelligence,T00300,6,3.95,63.0,Active,"4990 Mercer Squares, North Pedrohaven, TX 43811",2022.0,2026-08-08 12:39:33.784
S000725,Steve,Washington,student725@edupredict.com,03852688832,Male,20,DEP006,Cyber Security,T00031,1,3.84,96.0,Active,"67554 Scott Branch Apt. 049, Dicksonchester, UT 45518",2024.0,2026-08-08 12:39:33.784
S000726,Katherine,Alexander,student726@edupredict.com,03627346467,Female,28,DEP001,Computer Science,T00231,3,3.47,73.0,Active,"4104 Franklin Mall Apt. 916, Chrisborough, MI 96240",2026.0,2026-08-08 12:39:33.785
S000727,Marco,Pace,student727@edupredict.com,03196346633,Male,22,DEP005,Data Science,T00115,5,3.73,77.0,Active,"48650 Wayne Port Apt. 282, Morganhaven, CA 27848",2021.0,2026-08-08 12:39:33.786
S000728,Gary,Wells,student728@edupredict.com,03302660444,Female,18,DEP001,Computer Science,T00240,7,3.71,99.0,Active,"47391 Wallace Hill Suite 640, South Gregory, OK 75890",2023.0,2026-08-08 12:39:33.787
S000729,Douglas,Meyers,student729@edupredict.com,03526228327,Female,24,DEP012,Management,T00090,4,3.13,59.0,Active,"7902 Herman Rest Suite 618, Crawfordfort, NE 95274",2024.0,2026-08-08 12:39:33.787
S000730,Adriana,Williams,student730@edupredict.com,03738010707,Male,20,DEP012,Management,T00289,6,2.71,50.0,Active,"19330 Glenn Shore, West Kennethville, DE 02160",2024.0,2026-08-08 12:39:33.789
S000731,Cynthia,Chambers,student731@edupredict.com,03229131842,Male,23,DEP007,Business Administration,T00197,1,3.81,79.0,Active,"19963 Jennifer Rest Suite 695, Shawnbury, NH 21458",2021.0,2026-08-08 12:39:33.789
S000732,Melissa,Maynard,student732@edupredict.com,03219787519,Male,21,DEP005,Data Science,T00052,7,3.68,73.0,Active,"81599 Tiffany Center, East Charles, IA 49097",2026.0,2026-08-08 12:39:33.790
S000733,Wanda,Logan,student733@edupredict.com,03661556145,Female,23,DEP019,Chemistry,T00198,6,3.55,84.0,Active,"71087 Joseph Common, New Tannermouth, GA 45186",2026.0,2026-08-08 12:39:33.791
S000734,Rebecca,Larson,student734@edupredict.com,03703427483,Male,20,DEP009,Finance,T00264,6,3.37,60.0,Inactive,"765 Jessica Pass Apt. 226, Ryanstad, NC 06763",2026.0,2026-08-08 12:39:33.791
S000735,Jennifer,Butler,student735@edupredict.com,03620278027,Male,20,DEP010,Economics,T00010,1,2.7,100.0,Active,"358 Daniel Ways, South Amy, MP 51213",2026.0,2026-08-08 12:39:33.792
S000736,Kathy,Jackson,student736@edupredict.com,03214985849,Male,19,DEP008,Accounting,T00191,8,2.37,98.0,Inactive,"80469 Buck Isle, South Laurabury, ID 62598",2023.0,2026-08-08 12:39:33.793
S000737,Alison,Clements,student737@edupredict.com,03701992204,Male,18,DEP006,Cyber Security,T00029,1,3.99,68.0,Active,"780 Cole Flat Suite 893, Port Kristina, OR 06551",2021.0,2026-08-08 12:39:33.794
S000738,Carrie,Drake,student738@edupredict.com,03482935525,Female,28,DEP002,Software Engineering,T00136,7,2.04,84.0,Active,"87837 Kimberly Street Suite 978, Jacksonhaven, MO 32244",2023.0,2026-08-08 12:39:33.794
S000739,Timothy,Charles,student739@edupredict.com,03822171738,Female,23,DEP010,Economics,T00155,8,3.59,52.0,Active,"537 Wagner Rapids, Shafferbury, NV 99742",2024.0,2026-08-08 12:39:33.795
S000740,Amber,Stone,student740@edupredict.com,03639717829,Female,20,DEP005,Data Science,T00258,3,2.86,54.0,Active,"6912 Carlson Forest Suite 870, Greenberg, PA 73847",2025.0,2026-08-08 12:39:33.797
S000741,Michael,Cook,student741@edupredict.com,03241231795,Female,21,DEP020,Biology,T00023,5,2.28,85.0,Active,"2946 Morgan Causeway, Williamchester, OK 13503",2026.0,2026-08-08 12:39:33.797
S000742,Patrick,Ryan,student742@edupredict.com,03110874181,Female,19,DEP016,Architecture,T00083,6,2.67,91.0,Active,"1214 Silva Cove Suite 263, Charleschester, NE 41195",2024.0,2026-08-08 12:39:33.798
S000743,Sarah,Holmes,student743@edupredict.com,03613740678,Female,26,DEP017,Mathematics,T00139,5,2.65,87.0,Active,"261 Natalie Hollow Apt. 646, Alexport, MP 30212",2025.0,2026-08-08 12:39:33.799
S000744,Hannah,Lang,student744@edupredict.com,03564246353,Female,24,DEP019,Chemistry,T00198,8,2.16,83.0,Active,"1328 Jennifer Brook Suite 792, West Jimmy, ND 27751",2026.0,2026-08-08 12:39:33.800
S000745,Lucas,Brown,student745@edupredict.com,03736183927,Female,18,DEP020,Biology,T00080,4,3.41,66.0,Active,"957 Melanie Lodge Apt. 040, Timothyfort, CO 05513",2022.0,2026-08-08 12:39:33.801
S000746,Jonathan,Allen,student746@edupredict.com,03511814639,Female,28,DEP014,Mechanical Engineering,T00103,7,2.9,97.0,Active,"67988 Morgan Extension, Carlfurt, GU 11187",2024.0,2026-08-08 12:39:33.801
S000747,James,Smith,student747@edupredict.com,03219131727,Female,25,DEP012,Management,T00192,6,2.85,81.0,Inactive,"701 Weeks Cove Suite 067, Derekville, GA 89596",2024.0,2026-08-08 12:39:33.802
S000748,Robert,Brown,student748@edupredict.com,03307414278,Male,18,DEP015,Civil Engineering,T00147,5,3.88,91.0,Active,"USNS Garcia, FPO AE 96714",2023.0,2026-08-08 12:39:33.803
S000749,Michael,Rodriguez,student749@edupredict.com,03871865174,Male,18,DEP010,Economics,T00168,2,3.67,58.0,Active,"525 Santiago Rapids, East Dianeshire, WV 88812",2026.0,2026-08-08 12:39:33.803
S000750,Rebecca,Williams,student750@edupredict.com,03200344861,Male,21,DEP010,Economics,T00071,7,3.46,62.0,Active,"786 Jonathan Harbors Apt. 090, Ericside, PA 76762",2023.0,2026-08-08 12:39:33.804
S000751,Amy,Cline,student751@edupredict.com,03319341808,Female,25,DEP015,Civil Engineering,T00170,7,2.41,50.0,Active,"87059 Shane Way, Woodsborough, RI 81822",2026.0,2026-08-08 12:39:33.805
S000752,Juan,Fletcher,student752@edupredict.com,03488934748,Female,27,DEP015,Civil Engineering,T00020,7,2.1,99.0,Active,"535 Luke Valley Apt. 150, New Aliciafurt, NV 64521",2024.0,2026-08-08 12:39:33.806
S000753,Jessica,Curtis,student753@edupredict.com,03829252828,Female,28,DEP001,Computer Science,T00148,5,2.17,71.0,Active,"21684 Wendy Mission Apt. 721, Hillberg, VI 80043",2023.0,2026-08-08 12:39:33.807
